protocol_type,service,flag,src_bytes,dst_bytes,count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate
1,43,9,30,93,1,1.0,0.0,224,0.88
1,19,9,9849,0,1,1.0,0.0,113,0.13
1,22,9,240,12210,1,1.0,0.0,255,1.0
1,40,1,0,0,481,0.0,1.0,1,0.0
1,49,9,0,83,1,1.0,0.0,189,0.74
1,22,9,54540,8314,3,1.0,0.0,253,0.99
0,14,9,508,0,412,1.0,0.0,255,1.0
1,22,4,72564,0,8,1.0,0.0,244,0.96
1,55,9,0,44,1,1.0,0.0,75,0.29
1,43,2,0,36,3,0.33,1.0,36,0.14
1,22,9,305,275,20,1.0,0.0,255,1.0
1,45,1,0,0,239,0.08,0.06,18,0.07
1,45,1,0,0,249,0.03,0.07,8,0.03
1,55,9,124,174,1,1.0,0.0,141,0.55
1,24,5,0,0,1,1.0,0.0,86,0.34
1,45,1,0,0,239,0.04,0.06,10,0.04
1,45,10,0,0,1,1.0,0.0,1,0.01
1,22,4,72564,0,10,1.0,0.0,243,0.95
1,55,9,0,15,1,1.0,0.0,74,0.29
1,19,9,256000,0,1,1.0,0.0,51,0.2
1,55,9,0,44,1,1.0,0.0,107,0.42
1,45,1,0,0,238,0.08,0.07,19,0.07
1,22,9,219,1088,8,1.0,0.0,255,1.0
1,17,9,10,141,1,1.0,0.0,9,0.05
1,43,9,31,93,1,1.0,0.0,244,0.96
1,22,9,226,467,28,1.0,0.0,255,1.0
1,43,9,30,217,1,1.0,0.0,1,0.0
1,22,4,45260,2920,4,1.0,0.0,254,1.0
1,22,9,221,998,5,1.0,0.0,255,1.0
1,22,9,233,314,9,1.0,0.0,255,1.0
1,22,9,191,6962,8,1.0,0.0,59,1.0
1,45,1,0,0,104,0.05,0.07,5,0.02
1,45,5,0,0,142,0.13,0.06,19,0.07
1,40,1,0,0,481,0.0,1.0,1,0.0
1,49,9,2599,261,2,1.0,0.0,244,0.96
1,45,1,0,0,133,0.15,0.06,20,0.08
1,22,9,219,729,8,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,240,0.94
1,22,9,206,2201,6,1.0,0.0,255,1.0
1,22,9,199,2873,7,1.0,0.0,92,1.0
1,55,8,0,44,1,1.0,0.0,132,0.52
1,22,9,356,1359,2,1.0,0.0,255,1.0
1,19,9,6932,0,2,1.0,0.0,53,0.25
1,22,9,213,268,6,1.0,0.0,255,1.0
1,40,4,0,0,1,1.0,0.0,1,0.0
2,40,9,1,1,155,0.01,1.0,1,0.0
1,55,9,24,109,3,0.33,1.0,83,0.33
1,45,1,0,0,249,0.01,0.06,2,0.01
1,22,9,54540,8314,2,1.0,0.0,255,1.0
1,43,9,28,93,1,1.0,0.0,249,0.98
1,55,9,2954,4768,1,1.0,0.0,13,0.05
1,43,9,32,93,1,1.0,0.0,217,0.85
1,45,5,0,0,213,0.01,0.08,2,0.01
1,22,9,217,1466,22,1.0,0.0,255,1.0
1,22,9,315,261,7,1.0,0.0,255,1.0
1,18,9,386,1189,1,1.0,0.0,34,0.24
1,40,1,0,0,495,0.0,1.0,1,0.0
1,18,9,162,597,1,1.0,0.0,7,0.03
1,45,5,0,0,157,0.1,0.08,16,0.06
2,45,9,105,105,1,1.0,0.0,253,0.99
1,22,9,327,13842,12,1.0,0.0,255,1.0
1,22,9,308,1693,6,1.0,0.0,255,1.0
1,22,9,54540,8314,2,1.0,0.0,255,1.0
1,49,9,2599,293,3,1.0,0.0,23,0.09
1,22,9,340,283,5,1.0,0.0,232,0.91
1,45,1,0,0,195,0.06,0.06,12,0.05
1,22,9,54540,8314,3,1.0,0.0,254,1.0
1,23,1,0,0,104,0.17,0.07,18,0.07
2,45,9,41,0,2,1.0,0.0,254,1.0
1,22,9,209,1942,18,1.0,0.0,255,1.0
1,12,2,0,0,211,0.0,0.07,1,0.0
1,49,9,579,330,1,1.0,0.0,136,0.59
2,45,9,1,0,31,0.39,0.13,12,0.05
1,22,9,223,2633,5,1.0,0.0,255,1.0
1,22,4,60884,0,29,1.0,0.0,255,1.0
1,45,5,0,0,122,0.11,0.07,14,0.05
2,11,9,44,44,230,1.0,0.0,255,1.0
1,21,1,0,0,253,0.03,0.07,7,0.03
1,22,9,301,260,1,1.0,0.0,255,1.0
1,22,9,154,23411,1,1.0,0.0,255,1.0
1,55,9,353,5769,1,1.0,0.0,141,0.55
1,24,1,0,0,2,0.5,1.0,19,0.07
1,24,1,0,0,2,0.5,1.0,29,0.25
1,45,1,0,0,287,0.07,0.06,20,0.08
1,22,9,317,26794,2,1.0,0.0,231,1.0
1,43,2,0,36,3,0.33,1.0,26,0.1
1,22,9,201,999,20,1.0,0.0,255,1.0
1,49,9,2318,336,1,1.0,0.0,177,0.79
1,22,9,211,3544,8,1.0,0.0,255,1.0
1,19,9,283618,0,2,1.0,0.0,73,0.29
1,22,9,222,1512,4,1.0,0.0,255,1.0
1,19,9,12,0,1,1.0,0.0,47,0.23
1,24,2,0,44,2,0.5,1.0,59,0.24
1,22,9,368,3641,6,1.0,0.0,255,1.0
1,22,4,62344,0,45,1.0,0.0,255,1.0
1,52,1,0,0,5,0.2,1.0,28,0.12
1,43,9,32,93,1,1.0,0.0,78,0.85
1,22,9,302,5027,8,1.0,0.0,255,1.0
1,22,9,54540,8314,4,1.0,0.0,229,0.9
1,22,9,201,334,13,1.0,0.0,255,1.0
1,22,9,177,1960,1,1.0,0.0,255,1.0
0,14,9,1480,0,2,1.0,0.0,30,1.0
1,22,9,166,171,1,1.0,0.0,255,1.0
1,22,9,252,1148,12,1.0,0.0,255,1.0
1,22,1,0,0,1,1.0,0.0,5,0.02
1,43,9,28,93,1,1.0,0.0,109,0.87
2,45,9,47,0,4,1.0,0.0,254,1.0
1,23,5,0,0,117,0.15,0.06,17,0.07
1,22,9,308,12954,24,1.0,0.0,255,1.0
1,55,9,0,15,1,1.0,0.0,86,0.34
0,13,9,18,0,1,1.0,0.0,82,1.0
1,19,9,283618,0,2,1.0,0.0,24,1.0
1,22,9,215,263,16,1.0,0.0,255,1.0
1,45,1,0,0,118,0.15,0.05,18,0.07
1,22,4,57964,0,45,1.0,0.0,253,0.99
1,22,9,322,431,15,1.0,0.0,255,1.0
1,22,4,62344,0,51,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,142,0.88
1,22,9,275,27438,5,1.0,0.0,255,1.0
1,45,2,0,0,240,0.04,0.07,10,0.04
1,19,9,383,0,2,1.0,0.0,23,0.14
1,22,9,195,841,10,1.0,0.0,255,1.0
1,45,1,0,0,296,0.06,0.05,18,0.07
1,22,9,293,4215,9,1.0,0.0,255,1.0
1,22,4,57964,0,1,1.0,0.0,253,0.99
1,18,1,0,0,4,0.25,1.0,1,0.06
0,13,9,20,0,1,1.0,0.0,183,1.0
2,45,9,1,1,145,0.01,1.0,1,0.0
1,22,9,323,272,7,1.0,0.0,239,0.94
1,22,9,246,3464,1,1.0,0.0,255,1.0
1,22,9,239,933,29,1.0,0.0,255,1.0
1,45,5,0,0,226,0.05,0.07,12,0.05
1,22,9,181,1636,26,1.0,0.0,255,1.0
1,17,2,0,0,238,0.03,0.07,6,0.02
1,19,9,39282,0,1,1.0,0.0,11,0.04
2,45,9,105,146,2,1.0,0.0,255,1.0
1,45,5,0,0,148,0.01,0.09,2,0.01
1,45,5,0,0,152,0.01,0.11,1,0.0
1,45,1,0,0,126,0.02,0.07,2,0.01
1,43,9,32,93,1,1.0,0.0,200,0.78
1,45,1,0,0,102,0.03,0.06,3,0.01
1,55,9,211,1579,1,1.0,0.0,1,0.0
1,22,9,207,1215,7,1.0,0.0,255,1.0
1,17,9,11,142,1,1.0,0.0,4,0.03
1,41,9,44,192,5,0.2,0.8,24,0.19
0,14,9,1008,0,133,1.0,0.0,255,1.0
1,55,9,123,174,1,1.0,0.0,143,0.56
1,22,9,215,260,1,1.0,0.0,255,1.0
2,40,9,5,0,4,0.25,0.75,8,0.5
2,45,9,1,1,17,0.18,0.29,3,0.01
1,18,9,160,595,1,1.0,0.0,52,0.54
1,22,9,158,3978,1,1.0,0.0,255,1.0
2,45,9,51,51,4,1.0,0.0,255,1.0
1,22,9,54540,8314,2,1.0,0.0,231,0.91
1,45,5,0,0,141,0.03,0.06,4,0.02
1,55,8,0,44,1,1.0,0.0,128,0.5
1,22,9,344,1284,4,1.0,0.0,255,1.0
1,45,1,0,0,191,0.04,0.07,8,0.03
1,45,1,0,0,280,0.06,0.06,16,0.06
1,22,5,0,0,73,1.0,0.0,255,1.0
1,22,4,60884,0,3,1.0,0.0,253,0.99
1,18,9,162,597,1,1.0,0.0,94,0.37
1,45,2,0,0,274,0.07,0.06,18,0.07
1,45,1,0,0,150,0.13,0.06,19,0.07
1,55,9,0,44,1,1.0,0.0,192,0.75
1,60,2,0,0,120,0.07,0.06,8,0.03
1,45,1,0,0,148,0.09,0.05,14,0.05
1,22,9,215,7853,3,1.0,0.0,255,1.0
2,45,9,105,147,3,1.0,0.0,254,1.0
1,45,1,0,0,130,0.09,0.05,12,0.05
1,61,5,0,0,291,0.02,0.06,7,0.03
1,45,1,0,0,262,0.03,0.06,9,0.06
2,45,9,54,52,511,1.0,0.0,255,1.0
1,58,2,0,0,193,0.01,0.07,1,0.0
1,24,1,0,0,2,0.5,1.0,35,0.25
2,45,9,105,146,1,1.0,0.0,238,1.0
1,45,1,0,0,285,0.01,0.06,3,0.01
0,14,9,1008,0,351,1.0,0.0,255,1.0
1,31,1,0,0,265,0.03,0.06,9,0.04
1,40,1,0,0,448,0.0,1.0,1,0.0
2,45,9,105,146,1,1.0,0.0,163,0.99
1,45,1,0,0,249,0.0,0.07,1,0.0
0,14,9,520,0,509,1.0,0.0,222,1.0
1,46,1,0,0,243,0.04,0.06,10,0.04
1,40,1,0,0,494,0.0,1.0,1,0.0
2,45,9,105,146,2,1.0,0.0,9,1.0
0,13,9,18,0,1,1.0,0.0,46,1.0
1,3,9,14,37,1,1.0,0.0,8,0.06
0,14,9,1480,0,1,1.0,0.0,1,1.0
1,22,9,153,14813,2,1.0,0.0,203,1.0
0,14,9,1008,0,437,1.0,0.0,255,1.0
1,18,9,160,597,1,1.0,0.0,48,0.19
1,22,9,280,3157,7,1.0,0.0,255,1.0
1,18,9,154,593,1,1.0,0.0,14,0.88
1,45,1,0,0,214,0.05,0.06,11,0.04
1,45,4,0,0,1,1.0,0.0,1,0.02
1,22,9,313,253,13,1.0,0.0,255,1.0
1,18,9,25,157,1,1.0,0.0,11,0.35
1,45,1,0,0,265,0.07,0.06,18,0.07
1,22,9,338,1728,10,1.0,0.0,255,1.0
1,22,9,215,9412,12,1.0,0.0,255,1.0
1,45,1,0,0,185,0.03,0.06,5,0.02
1,45,1,0,0,263,0.05,0.06,13,0.05
1,22,4,54540,8314,2,1.0,0.0,253,0.99
1,49,9,2149,329,1,1.0,0.0,47,0.54
1,45,1,0,0,228,0.05,0.07,11,0.04
1,22,9,341,707,29,1.0,0.0,255,1.0
0,14,9,508,0,511,1.0,0.0,54,0.31
1,45,5,0,0,120,0.02,0.07,2,0.01
1,22,4,6864,0,77,1.0,0.0,255,1.0
1,19,1,0,0,199,0.07,0.07,13,0.05
1,22,9,213,8303,1,1.0,0.0,255,1.0
1,22,9,205,1761,6,1.0,0.0,106,1.0
2,11,9,45,45,215,1.0,0.0,255,1.0
1,24,5,0,0,272,0.03,0.06,7,0.03
1,49,9,1275,324,1,1.0,0.0,143,0.56
1,22,9,202,674,1,1.0,0.0,255,1.0
1,22,9,54540,8314,5,1.0,0.0,255,1.0
1,22,9,370,2820,8,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,186,0.73
1,40,1,0,0,2,0.5,1.0,20,0.08
1,22,4,62344,1,34,1.0,0.0,253,0.99
1,45,1,0,0,102,0.08,0.07,8,0.03
2,11,9,44,110,155,1.0,0.0,255,1.0
2,45,9,1,0,101,0.16,0.58,16,0.06
1,22,9,236,1212,10,1.0,0.0,255,1.0
1,22,4,72564,0,9,1.0,0.0,231,0.91
2,11,9,44,112,3,1.0,0.0,225,0.88
1,22,9,315,34088,7,1.0,0.0,255,1.0
2,11,9,44,110,111,1.0,0.0,255,1.0
1,22,9,218,3907,2,1.0,0.0,255,1.0
1,55,8,0,44,1,1.0,0.0,58,0.23
1,17,2,0,0,190,0.01,0.07,2,0.01
1,45,1,0,0,227,0.01,0.06,2,0.01
1,45,1,0,0,285,0.05,0.06,15,0.06
1,45,5,0,0,275,0.07,0.06,19,0.07
2,11,9,42,42,2,1.0,0.0,251,0.98
1,43,2,0,36,3,0.33,1.0,16,0.06
1,22,9,350,4624,9,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,183,0.72
1,22,9,274,893,10,1.0,0.0,255,1.0
1,40,5,0,0,486,0.0,1.0,1,0.0
2,45,9,105,146,2,0.5,1.0,254,1.0
1,43,9,32,93,1,1.0,0.0,170,0.67
1,35,1,0,0,109,0.09,0.08,10,0.04
1,40,1,0,0,431,0.0,1.0,1,0.0
1,18,9,26,157,1,1.0,0.0,45,0.57
1,18,9,285,903,1,1.0,0.0,32,0.21
0,13,9,18,0,1,1.0,0.0,90,1.0
1,45,1,0,0,290,0.01,0.06,4,0.02
1,22,9,321,1965,5,1.0,0.0,255,1.0
1,40,9,0,0,1,1.0,0.0,2,0.33
1,22,9,195,124,2,1.0,0.0,255,1.0
1,40,1,0,0,508,0.0,1.0,1,0.0
1,22,9,214,36065,3,1.0,0.0,255,1.0
1,20,5,0,0,152,0.05,0.09,8,0.03
0,14,9,1032,0,332,1.0,0.0,255,1.0
2,45,9,42,0,2,1.0,0.0,254,1.0
1,55,1,0,0,1,1.0,0.0,94,0.33
2,11,9,44,44,172,1.0,0.0,255,1.0
1,49,9,2599,293,3,1.0,0.0,191,0.75
1,25,5,0,0,194,0.05,0.08,9,0.04
1,22,9,305,1745,28,1.0,0.0,255,1.0
2,11,9,44,73,166,0.99,0.01,253,0.99
1,52,1,0,0,5,0.2,0.8,8,0.03
1,55,9,0,44,1,1.0,0.0,222,0.87
1,19,1,0,0,233,0.01,0.06,2,0.01
1,22,9,193,7770,3,1.0,0.0,255,1.0
2,45,9,40,0,4,1.0,0.0,255,1.0
1,45,5,0,0,120,0.01,0.06,1,0.0
1,55,9,0,44,1,1.0,0.0,230,0.9
1,55,8,0,44,1,1.0,0.0,105,0.41
2,11,9,45,80,336,1.0,0.0,234,0.92
1,22,9,244,8745,4,1.0,0.0,255,1.0
1,22,9,359,283,2,1.0,0.0,255,1.0
2,11,9,45,134,105,1.0,0.0,255,1.0
2,11,9,45,110,2,1.0,0.0,251,0.98
0,13,9,20,0,1,1.0,0.0,240,1.0
2,11,9,44,115,1,1.0,0.0,236,0.93
1,45,1,0,0,116,0.02,0.08,2,0.01
2,11,9,43,43,3,1.0,0.0,249,0.98
1,23,1,0,0,134,0.01,0.06,2,0.01
2,45,9,105,105,3,1.0,0.0,255,1.0
1,22,9,336,666,8,1.0,0.0,255,1.0
2,11,9,46,132,41,1.0,0.0,254,1.0
1,43,9,32,93,1,1.0,0.0,90,0.85
1,22,9,54540,8314,2,1.0,0.0,242,0.95
1,40,1,0,0,398,0.0,1.0,1,0.0
1,49,9,1041,331,1,1.0,0.0,149,0.6
1,4,1,0,0,273,0.05,0.06,14,0.05
1,45,1,0,0,236,0.01,0.07,2,0.01
2,45,9,1,0,74,0.41,0.5,30,0.12
1,55,8,0,44,1,1.0,0.0,121,0.47
1,55,1,0,0,1,1.0,0.0,86,0.35
0,14,9,1480,0,2,1.0,0.0,26,1.0
0,13,9,8,0,1,1.0,0.0,21,1.0
1,22,9,217,2015,33,1.0,0.0,255,1.0
1,22,9,290,611,3,1.0,0.0,255,1.0
1,40,1,0,0,490,0.0,1.0,1,0.0
1,22,9,213,2081,20,1.0,0.0,255,1.0
1,22,9,331,10114,6,1.0,0.0,255,1.0
1,22,9,334,1302,12,1.0,0.0,225,1.0
2,11,9,43,43,166,1.0,0.0,239,0.94
1,22,9,315,2760,25,1.0,0.0,255,1.0
1,19,9,12,0,1,1.0,0.0,5,0.23
1,49,9,2599,293,2,1.0,0.0,152,0.6
1,22,9,229,1464,8,1.0,0.0,255,1.0
1,43,9,0,0,3,0.33,1.0,25,0.1
1,22,9,191,3486,7,1.0,0.0,255,1.0
1,22,9,229,5916,1,1.0,0.0,255,1.0
1,22,5,0,0,66,1.0,0.0,255,1.0
1,55,9,123,174,1,1.0,0.0,254,1.0
2,40,9,1,1,380,0.0,1.0,1,0.0
1,55,9,0,44,1,1.0,0.0,156,0.61
1,45,1,0,0,216,0.01,0.06,3,0.01
1,22,9,148,597,1,1.0,0.0,255,1.0
2,45,9,105,147,1,1.0,0.0,255,1.0
1,17,5,0,0,66,0.24,0.06,37,0.15
1,21,1,0,0,292,0.04,0.06,12,0.05
0,14,9,520,0,229,1.0,0.0,255,1.0
1,22,9,508,7811,1,1.0,0.0,255,1.0
0,14,9,1008,0,69,1.0,0.0,255,1.0
1,22,9,331,2010,8,1.0,0.0,8,1.0
0,14,9,1008,0,509,1.0,0.0,255,1.0
1,55,9,118,174,1,1.0,0.0,251,0.98
2,11,9,42,42,5,1.0,0.0,250,0.98
1,22,9,300,1380,7,1.0,0.0,233,0.91
1,22,9,221,1585,11,1.0,0.0,255,1.0
1,43,2,0,36,3,0.33,1.0,45,0.18
1,45,1,0,0,111,0.02,0.06,2,0.01
1,22,9,230,1576,14,1.0,0.0,255,1.0
1,22,9,209,275,15,1.0,0.0,255,1.0
1,55,2,0,0,72,0.22,0.06,37,0.15
1,45,1,0,0,283,0.04,0.06,11,0.04
1,55,9,0,44,1,1.0,0.0,228,0.89
1,22,9,269,1121,23,1.0,0.0,255,1.0
2,11,9,46,46,3,1.0,0.0,225,0.88
1,45,1,0,0,212,0.07,0.06,15,0.06
1,18,9,160,595,1,1.0,0.0,85,0.35
1,45,1,0,0,278,0.04,0.06,10,0.04
1,22,9,211,2630,3,1.0,0.0,255,1.0
1,45,5,0,0,240,0.03,0.05,6,0.02
1,45,1,0,0,216,0.01,0.07,2,0.01
1,45,1,0,0,225,0.01,0.07,2,0.01
1,34,1,0,0,251,0.03,0.07,7,0.03
1,22,9,326,3003,19,1.0,0.0,255,1.0
1,22,9,171,14388,1,1.0,0.0,255,1.0
0,14,9,1032,0,25,1.0,0.0,255,1.0
1,45,1,0,0,106,0.02,0.07,2,0.01
1,34,5,0,0,158,0.01,0.1,1,0.0
1,55,9,122,174,1,1.0,0.0,154,0.6
1,40,1,0,0,429,0.0,1.0,1,0.0
1,45,1,0,0,100,0.03,0.06,3,0.01
1,55,9,125,174,1,1.0,0.0,254,1.0
1,22,9,303,7132,7,1.0,0.0,255,1.0
1,22,1,0,0,3,0.67,0.67,56,0.22
1,45,1,0,0,225,0.01,0.07,2,0.01
1,45,1,0,0,251,0.07,0.07,18,0.07
1,49,9,0,83,1,1.0,0.0,90,0.56
1,22,9,195,1227,3,1.0,0.0,218,1.0
1,22,9,204,356,6,1.0,0.0,106,1.0
1,22,9,219,5381,13,1.0,0.0,255,1.0
1,45,1,0,0,259,0.05,0.07,14,0.05
1,22,9,218,11998,1,1.0,0.0,0,0.0
1,49,9,1596,335,1,1.0,0.0,161,1.0
1,40,1,0,0,509,0.0,0.97,1,0.0
1,55,8,1,15,1,1.0,0.0,44,0.17
1,15,5,0,0,102,0.01,0.08,1,0.0
1,22,9,161,14086,1,1.0,0.0,151,1.0
1,55,8,0,44,1,1.0,0.0,88,0.35
1,22,9,160,36527,2,1.0,0.0,255,1.0
1,28,5,0,0,148,0.07,0.05,11,0.04
0,14,9,1032,0,5,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,214,0.84
1,22,9,234,15117,1,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,177,0.69
1,55,9,0,44,1,1.0,0.0,109,0.43
1,45,1,0,0,226,0.07,0.06,15,0.06
1,49,9,2599,293,3,0.67,0.67,149,0.58
1,22,9,193,4297,22,1.0,0.0,255,1.0
1,22,4,72564,0,10,1.0,0.0,238,0.93
1,22,9,322,997,5,1.0,0.0,255,1.0
1,0,4,864,6400,1,1.0,0.0,10,0.32
1,22,9,263,9902,1,1.0,0.0,255,1.0
1,55,2,0,3,1,1.0,0.0,10,0.04
2,45,9,1,1,149,0.01,0.69,1,0.0
1,22,9,204,864,33,1.0,0.0,255,1.0
1,45,1,0,0,144,0.11,0.06,16,0.06
1,22,9,158,9413,1,1.0,0.0,255,1.0
1,22,4,72564,0,9,1.0,0.0,233,0.91
1,22,9,292,17126,18,1.0,0.0,255,1.0
1,22,9,142,6103,1,1.0,0.0,255,1.0
0,59,9,36,0,1,1.0,0.0,37,0.27
1,19,9,283618,0,1,1.0,0.0,9,1.0
1,22,9,337,1528,2,1.0,0.0,255,1.0
1,55,9,260,2611,1,1.0,0.0,13,0.05
2,11,9,44,80,142,1.0,0.0,255,1.0
1,18,9,162,597,1,1.0,0.0,56,0.22
1,22,9,54540,8314,4,1.0,0.0,248,0.97
1,22,9,54540,8314,3,1.0,0.0,251,0.98
1,22,9,347,3849,20,1.0,0.0,255,1.0
1,45,10,0,0,1,1.0,0.0,1,0.06
1,22,9,246,332,3,1.0,0.0,255,1.0
1,43,2,0,36,3,0.33,1.0,25,0.1
2,45,9,47,0,4,1.0,0.0,255,1.0
1,43,9,25,93,1,1.0,0.0,170,0.9
2,45,9,1,0,23,0.91,0.09,21,0.08
1,22,9,305,2667,12,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,102,0.86
1,55,1,0,0,1,1.0,0.0,85,0.33
1,45,5,0,0,140,0.01,0.06,1,0.0
1,29,1,0,0,284,0.06,0.06,16,0.06
1,45,5,0,0,145,0.06,0.09,9,0.04
2,45,9,48,0,2,1.0,0.0,254,1.0
1,54,1,0,0,277,0.02,0.06,5,0.02
1,19,9,12,0,1,1.0,0.0,34,0.13
2,45,9,54,56,509,1.0,0.0,255,1.0
1,22,9,286,5989,2,1.0,0.0,255,1.0
1,22,9,217,313,36,1.0,0.0,255,1.0
1,55,9,125,174,1,1.0,0.0,254,1.0
2,11,9,32,86,2,1.0,0.0,232,0.91
1,45,5,0,0,190,0.05,0.07,10,0.04
1,18,9,26,157,1,1.0,0.0,81,0.47
1,22,9,226,180,5,1.0,0.0,245,1.0
1,45,1,0,0,224,0.01,0.06,2,0.01
1,43,9,26,93,1,1.0,0.0,151,0.89
1,45,1,0,0,202,0.02,0.08,4,0.02
1,55,9,129,174,1,1.0,0.0,220,0.86
1,22,9,288,332,2,1.0,0.0,255,1.0
1,45,1,0,0,102,0.16,0.06,4,1.0
1,22,9,305,796,18,1.0,0.0,255,1.0
1,22,9,188,585,1,1.0,0.0,242,0.95
1,45,1,0,0,93,0.01,0.56,1,0.01
1,49,9,2599,293,2,1.0,0.0,38,0.15
1,45,1,0,0,210,0.06,0.07,13,0.05
1,35,1,0,0,216,0.04,0.06,8,0.03
1,22,9,214,260,32,1.0,0.0,255,1.0
1,49,9,724,328,1,1.0,0.0,164,0.55
1,19,9,12,0,1,1.0,0.0,17,1.0
1,43,9,26,93,1,1.0,0.0,127,0.88
1,22,4,59424,0,23,1.0,0.0,255,1.0
0,13,9,8,0,1,1.0,0.0,100,1.0
1,22,9,352,6193,4,1.0,0.0,255,1.0
2,40,9,1,1,25,0.04,0.48,1,0.0
1,22,5,0,0,34,1.0,0.0,255,1.0
2,45,9,53,54,508,1.0,0.0,255,1.0
1,45,1,0,0,228,0.04,0.06,9,0.04
1,45,5,0,0,300,0.01,0.06,2,0.01
1,22,9,294,276,9,1.0,0.0,255,1.0
1,43,2,0,36,3,0.33,1.0,47,0.18
1,18,9,162,597,1,1.0,0.0,83,0.35
1,45,5,0,0,119,0.07,0.07,8,0.03
1,55,9,0,44,1,1.0,0.0,224,0.88
1,22,9,202,454,5,1.0,0.0,255,1.0
1,22,9,195,2185,8,1.0,0.0,253,1.0
0,14,9,1032,0,111,1.0,0.0,254,1.0
1,22,9,301,2507,6,1.0,0.0,229,0.9
1,45,5,0,0,226,0.02,0.08,5,0.02
1,22,9,231,1460,38,1.0,0.0,225,1.0
1,22,5,0,0,95,1.0,0.0,255,1.0
0,14,9,40008,0,3,1.0,0.0,57,1.0
1,19,9,1699,0,1,1.0,0.0,7,0.19
1,45,2,0,0,242,0.02,0.06,6,0.02
1,40,1,0,0,482,0.0,1.0,1,0.0
1,30,5,0,0,140,0.09,0.06,12,0.05
1,22,9,306,246,9,1.0,0.0,255,1.0
1,43,9,28,93,1,1.0,0.0,236,0.93
1,45,1,0,0,115,0.11,0.06,13,0.05
1,45,1,0,0,279,0.04,0.06,11,0.04
1,43,9,30,93,1,1.0,0.0,222,0.87
1,45,1,0,0,129,0.08,0.05,10,0.04
1,49,9,667,333,1,1.0,0.0,133,1.0
1,43,9,32,93,1,1.0,0.0,133,0.52
1,22,9,216,884,21,1.0,0.0,255,1.0
1,22,9,295,6538,9,1.0,0.0,255,1.0
1,18,6,156,554,1,1.0,0.0,17,0.07
1,45,5,0,0,132,0.05,0.09,6,0.02
1,61,1,0,0,249,0.02,0.06,5,0.02
1,45,5,0,0,177,0.1,0.09,17,0.07
1,55,9,0,44,1,1.0,0.0,201,0.79
1,45,10,0,0,1,1.0,0.0,1,0.01
1,49,9,16550,338,1,1.0,0.0,142,0.63
1,22,9,231,8716,9,1.0,0.0,255,1.0
2,11,9,45,75,409,1.0,0.0,255,1.0
1,22,9,234,2698,2,1.0,0.0,238,0.93
0,14,9,520,0,510,1.0,0.0,202,1.0
1,26,1,0,0,103,0.14,0.06,14,0.05
1,22,9,306,1075,5,1.0,0.0,253,0.99
1,45,5,0,0,246,0.01,0.07,2,0.01
1,45,1,0,0,231,0.0,0.06,1,0.0
1,19,9,240118,0,5,1.0,0.0,77,0.3
1,10,5,0,0,154,0.02,0.1,3,0.01
1,22,9,260,9571,1,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,235,0.92
0,13,9,18,0,1,1.0,0.0,41,1.0
1,22,5,0,0,35,1.0,0.0,255,1.0
1,22,9,205,2461,6,1.0,0.0,255,1.0
1,22,9,348,1646,2,1.0,0.0,255,1.0
1,41,9,44,192,5,0.2,0.8,14,0.05
1,22,9,209,306,20,1.0,0.0,255,1.0
1,22,9,229,5041,25,1.0,0.0,255,1.0
1,51,5,0,0,102,0.02,0.07,2,0.01
2,45,9,44,57,6,1.0,0.0,254,1.0
1,22,9,204,2056,12,1.0,0.0,255,1.0
2,45,9,54,54,508,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,205,0.8
1,19,9,283618,0,2,1.0,0.0,67,0.22
1,22,9,326,3942,11,1.0,0.0,255,1.0
1,22,9,236,5551,11,1.0,0.0,255,1.0
1,52,1,0,0,1,1.0,0.0,34,0.17
0,14,9,30,0,1,1.0,0.0,85,1.0
1,45,1,0,0,270,0.02,0.06,5,0.02
1,22,9,185,9066,3,1.0,0.0,221,0.87
1,45,1,0,0,106,0.08,0.06,9,0.04
1,18,5,0,0,149,0.03,0.09,4,0.02
1,45,1,0,0,260,0.05,0.06,14,0.05
1,22,9,236,3540,11,1.0,0.0,255,1.0
2,45,9,43,0,4,1.0,0.0,255,1.0
2,11,9,44,127,124,0.99,0.02,255,1.0
1,55,9,197,1608,1,1.0,0.0,32,0.13
2,45,9,48,0,5,1.0,0.0,254,1.0
1,22,4,56504,0,68,1.0,0.0,255,1.0
1,22,9,317,177,9,1.0,0.0,243,1.0
0,14,9,520,0,123,1.0,0.0,255,1.0
1,18,9,26,157,1,1.0,0.0,119,0.5
1,22,9,290,2267,4,1.0,0.0,254,1.0
1,22,9,259,9526,5,1.0,0.0,255,1.0
1,40,1,0,0,1,1.0,0.0,8,0.03
1,22,9,160,230,1,1.0,0.0,255,1.0
